CustomerID,Name,Email,City,JoinDate,LoyaltyTier
CUS2480,Natasha Morrison,Marriage,Four,02/04/2022,Bronze
CUS2481,Craig Grant,Together,War,12/09/2022,Bronze
CUS2482,Mary Banks,Senior,Story,17-09-2024,Bronze
CUS2483,Crystal Walton,Then,Light,01/16/2023,Gold
CUS2484,  Jonathan Harrell  ,Drop,Degree,15/10/2024,SILVER
CUS2485,Sheri Jarvis,Become,Against,2022-03-09,Gold
CUS2486,Crystal Martin,Do,Here,22-10-2022,Gold
CUS2487,  Shannon Zuniga  ,Her,Since,13/06/2024,Silver
CUS2488,Ronnie Johnson,Government,Perform,15/05/2022,Silver
CUS0650,Danielle Johnson,Type,Tend,2023-01-18,Bronze
CUS2490,Carol Smith,Person,Leg,04/11/2022,Gold
CUS2491,Charles Lam,Player,Customer,04/22/2024,Bronze
CUS2492,Zachary Snow,Walk,Glass,2024-09-06,Gold
CUS2493,Laura Fernandez,Himself,Mr,02/29/2024,Silver
CUS2494,Christina Massey,Finish,Democrat,04-01-2022,Silver
CUS2495,Brandon Jacobs,Far,Property,19-03-2024,Gold
CUS2496,  John Aguilar  ,Home,Lose,19/09/2024,Gold
CUS2497,James Ramirez,Bank,Lead,14/10/2022,Silver
CUS2498,Joe Smith,Still,Central,2022-11-27,Gold
CUS2499,  John Bates  ,Reason,Radio,06/27/2024,SILVER
CUS2500,Tiffany Nguyen,Customer,Term,07/04/2023,Gold
CUS2501,Shannon Bailey,Wide,Defense,2024-11-14,Bronze
CUS2502,Diana Sanchez,Machine,Peace,04-12-2023,Gold
CUS2503,Morgan Scott,Shake,Begin,11/02/2022,Silver
CUS2504,James Adams,Form,Technology,18-09-2022,Bronze
CUS2505,James Campbell,Beautiful,After,10/05/2024,Gold
CUS2506,Melissa Wells,At,Bad,2022-03-29,GOLD
CUS2507,Nicole Curtis,Almost,Condition,2024-12-10,Bronze
CUS2508,Alvin Adkins,Include,Wait,18/08/2022,Gold
CUS2509,Nicole Medina,Baby,Expert,2024-03-17,Silver
CUS2510,Jason Castro,People,Meeting,19-05-2023,Silver
CUS2511,Michael Campbell,Its,Thank,12/10/2022,Bronze
CUS2512,Nicole Powers,Organization,Nothing,04/21/2022,Bronze
CUS2513,Danielle Reyes,Really,Give,01/20/2022,Gold
CUS2514,Michael West,Bank,Know,2022-06-05,Silver
CUS2515,  Robert Vargas  ,Find,Agree,12/11/2023,Bronze
CUS2516,Heather Casey,Drive,Just,26-05-2024,Gold
CUS0925,Laura Bennett,Partner,Set,28-09-2023,Gold
CUS2518,Tracy Page,Ago,Short,11/02/2022,Gold
CUS2519,Lori Harvey,Hard,Guy,15-11-2024,Silver
CUS2520,Julie Dawson,Sound,Me,04/28/2023,Silver
CUS2521,  Michael Baker  ,Image,Consumer,30-10-2024,Gold
CUS2522,William Parker,Word,Simple,21/06/2022,Gold
CUS2523,Alison Romero,Cost,Approach,13-03-2024,Silver
CUS2524,Anthony Williams,Surface,Receive,2024-03-03,bronze
CUS2525,Christopher Potter,Glass,Enter,13-06-2022,gold
CUS2526,Danielle Green,Traditional,Ask,30-05-2022,Silver
CUS2527,Nathaniel Kane,Student,See,06/07/2022,Gold
CUS2528,John Rivera,Southern,Watch,25-11-2024,Bronze
CUS2529,Jesse Cox,Stock,Likely,08-11-2023,Silver
CUS2530,Sergio Ramirez,Realize,Southern,31/12/2023,Gold
CUS2531,Sarah Contreras,Claim,World,09/28/2024,Silver
CUS2532,  Raven Perry  ,Analysis,Skill,12/08/2023,Silver
CUS2533,Emily Becker,Start,Contain,06/07/2022,BRONZE
CUS0838,Jennifer Robinson,Day,Event,01/22/2022,Gold
CUS2535,Amanda Stephens,Customer,Size,18/12/2022,Gold
CUS0830,Jenny Beltran,Campaign,Investment,24-10-2024,Gold
CUS2537,Kristen Rodriguez,Plan,List,02/03/2023,GOLD
CUS2538,Maria Luna,Thank,New,11/07/2024,Gold
CUS2539,Patricia Rodriguez,Education,Store,31/03/2023,Silver
CUS2540,Alexander Calderon,To,Data,22/09/2023,Bronze
CUS2541,Jennifer Moore,Type,Day,12-12-2024,gold
CUS2542,Ashley Jensen,Responsibility,Research,04/13/2023,Silver
CUS2543,Alyssa Hayes,Six,Catch,2024-04-09,Bronze
CUS2544,Kenneth Johnson,Sister,Important,31-08-2023,Silver
CUS2545,Thomas Parker,Hit,Debate,10/12/2023,Bronze
INVALID_63,Jacob Roberts,Inside,Chance,13-06-2023,Silver
CUS2547,Danielle Thompson,Protect,South,01/30/2022,Bronze
CUS2548,  Maria Miller  ,Really,Relate,05/02/2023,Gold
CUS2549,Mary Meyer,Region,Nor,13-08-2022,Bronze
CUS2550,Justin Kelley,Example,Find,07-02-2024,Silver
CUS2551,Ricardo Fitzgerald,Tax,Practice,11/05/2022,Silver
CUS2552,Karen Lester,Their,Walk,04/03/2022,Gold
CUS2553,Heather Estrada,Series,Pick,31-07-2022,Bronze
CUS2554,Gregory Thomas,Law,Will,08-06-2024,Bronze
CUS2555,  Tina Walton  ,Case,Yourself,09/02/2023,Bronze
CUS2556,Edward Powell,A,Official,2024-06-13,Gold
CUS2557,  Lindsey Brown  ,Maintain,Often,2024-03-10,Bronze
CUS2558,Steven Torres,By,Hundred,2024-11-01,Bronze
CUS2559,Laura King,Sometimes,Run,28-09-2022,silver
CUS2560,Tiffany Moore,Huge,During,09/09/2023,Bronze
INVALID_59,  Bonnie Holland  ,Agree,Be,23-11-2022,Gold
CUS0968,Catherine Norris,Young,Adult,18/06/2024,Silver
CUS2563,  Adam Serrano  ,Fish,Chair,2024-11-29,Gold
CUS2564,Mark Pearson,Letter,Agency,29-05-2022,Silver
CUS2565,Sharon Marshall,Stage,Her,2023-08-15,Silver
CUS2566,Daniel Ross,Air,Answer,03/05/2023,Silver
CUS2567,Lori Johnson,Knowledge,Manage,03/07/2022,Bronze
CUS2568,Nichole West,Statement,First,03/16/2023,Gold
CUS0259,William Jenkins,System,Write,12-04-2023,Silver
CUS2570,Gregory Wilson,Republican,Speak,31-05-2022,Silver
CUS2571,James Abbott,Group,Treat,13/10/2024,Gold
CUS1240,  Joshua Harris  ,Language,Couple,03/22/2022,Silver
CUS2573,Mark Hanson,Mouth,Individual,25/09/2024,Silver
CUS2574,Cathy Henry,Risk,Early,2024-01-11,Gold
CUS2575,Carol Chavez,Painting,Tough,26/04/2024,Bronze
CUS2576,Steven Murphy,Student,Or,19/09/2022,Gold
CUS2577,Jeffrey Nelson,Score,Food,14/04/2022,Bronze
CUS2578,Mark Wilson,Example,Common,10/12/2023,Gold
CUS2579,Hannah Ramos,Research,Teacher,14/09/2022,Gold
CUS2580,Randy Stevenson,Suffer,Institution,19/08/2024,Gold
CUS2581,Jeremy Ramirez,For,Suggest,07/14/2024,Silver
CUS2582,Cynthia Rodriguez,Recently,Foot,02/09/2023,Gold
CUS2583,Brandon Huynh,New,Worry,2022-08-01,Bronze
CUS2584,  Cody Solis  ,Increase,Who,19-10-2022,Bronze
CUS2585,Ryan Wilson,Sometimes,Ok,04/19/2024,Gold
CUS2586,Megan Hayes,Enter,Across,2024-06-05,Gold
CUS2587,  Matthew Hughes  ,Simply,Both,03/13/2024,Bronze
CUS2588,Danielle Davenport,Study,Perhaps,05/04/2023,Gold
CUS2589,  Raymond Morgan  ,Lawyer,Measure,2023-06-06,Silver
CUS2590,James Hernandez,Yet,Child,04-07-2023,Gold
CUS2591,David Patterson,Best,Value,2024-09-30,gold
CUS2592,Roy Strickland,Remain,Beyond,30/01/2023,Gold
CUS2593,Mark Glass,Forward,Huge,06-10-2023,Silver
CUS2594,Colin Sutton,Official,Finally,2022-03-22,Silver
CUS2595,Thomas Foster,Lose,Agreement,27/08/2023,Silver
CUS2596,Emily Hayes,Usually,Possible,10/12/2022,Gold
CUS2597,  Christine Scott  ,Bill,Mission,2023-03-09,Silver
CUS2598,Karen Bray,Score,Effort,19-04-2024,Bronze
CUS2599,Alyssa Jackson,Child,Day,29/08/2023,Bronze
CUS2600,Joann Branch,Eye,Property,2024-02-28,Gold
CUS2601,Sean Martin,Book,Attention,27/07/2024,Silver
CUS2602,  Bryan Sanchez  ,Federal,Within,02/14/2022,Bronze
CUS2603,Sergio Anthony,Long,Water,2022-01-22,Silver
CUS2604,Todd Ellis,Green,Chair,12/02/2022,Silver
CUS2605,Rebecca Stone,Kitchen,Today,02/23/2023,Bronze
CUS2606,Travis Collins,Side,Part,2022-10-23,Bronze
CUS2607,Victoria White,Set,Likely,2023-03-04,Gold
CUS2608,Carrie Grimes,Another,Event,2023-05-06,Gold
CUS2609,Kari Dudley,Consumer,Such,2024-10-08,Bronze
CUS2610,Janet Hernandez,Science,Opportunity,15-03-2022,Gold
CUS2611,  Thomas Santos  ,Month,Standard,17-05-2022,Silver
CUS2612,Christopher Duncan,Still,Buy,2023-02-20,Silver
CUS2613,Jennifer Roberts,The,Particularly,04/11/2024,Bronze
CUS2614,Jessica Hill,Recognize,Strong,2022-05-24,gold
CUS2615,Margaret Holt,Lay,Discussion,07/03/2023,Silver
CUS2616,Katherine Green,Experience,Them,30-04-2024,Silver
CUS2617,Kimberly Martin,To,Those,2022-04-12,Silver
CUS2618,William Anderson,Almost,About,02-10-2023,Silver
CUS2619,Dustin Adams,Read,Space,01/11/2022,Bronze
CUS2620,Ernest Montoya,Poor,Very,01/10/2024,Bronze
CUS2621,Shannon Wheeler,Possible,Product,2024-06-12,Gold
CUS2622,Kimberly Chandler,Case,Left,16/05/2023,Silver
CUS2623,Michael Jones,Hold,Hot,25-11-2023,Silver
CUS2624,Nathaniel Figueroa,Popular,Similar,22/11/2022,Gold
CUS2625,Jodi Porter,Face,Large,19/10/2023,Bronze
CUS2626,John Hardy,Later,Bill,2022-01-09,Silver
CUS2627,Adam Ray,Necessary,Step,02/24/2023,Gold
CUS2628,Christopher Lopez,Drop,Anyone,2022-05-13,Gold
CUS2629,Maria May,As,Fire,2022-07-15,Bronze
CUS2630,Michael Dennis,Point,Exist,2023-05-18,BRONZE
CUS2631,Angela Allen,Allow,Strong,15/03/2022,Silver
CUS2632,Molly Jenkins,Fly,Grow,24-06-2022,Silver
CUS2633,Shannon Cowan,Field,Expert,30/05/2024,Silver
CUS2634,Daniel Crawford,Road,Fight,13/05/2024,Gold
CUS0797,Andrew Fernandez,Anything,Us,04/03/2023,bronze
CUS2636,Tara Adams,Table,Hold,11-05-2023,Gold
CUS2637,Alexa Williams,Specific,Type,24/03/2024,Silver
CUS1491,Samantha Hall,More,Security,29/04/2022,Bronze
CUS2639,Mason Gonzales,Win,Feel,2024-07-29,Bronze
CUS2640,Amy Schneider,Let,Pretty,23/11/2022,Bronze
INVALID_36,Mark Bowen,Strong,Arrive,03/07/2023,BRONZE
CUS2642,  John Ali  ,Shoulder,Woman,2022-08-27,Silver
CUS2643,Cynthia Daniels,Marriage,Party,2023-08-31,Gold
CUS0416,Bonnie Green,Education,Clearly,01/27/2022,Silver
CUS2645,Rachel Perkins,Environmental,Present,11/07/2022,Bronze
INVALID_99,Joshua Coleman,Fast,Interesting,2024-05-17,Silver
CUS2647,Catherine Mills,Firm,Base,29-09-2022,Silver
CUS2648,  Ryan Kim  ,Stand,Recently,2022-04-23,Bronze
CUS2649,  Daniel Mitchell  ,Camera,Study,20/05/2024,Silver
CUS2650,Samuel Macdonald,Space,Lead,2022-05-14,GOLD
CUS2651,Jason Hines,Own,You,2023-03-17,Silver
INVALID_49,Janet Coleman,Break,Project,10/15/2024,Silver
CUS2653,  Ashley Foster  ,Road,Wait,16/11/2024,Bronze
CUS2654,Kimberly Jenkins,Customer,Usually,2024-06-29,Gold
CUS2655,Mary Baldwin,Sometimes,Face,06/27/2022,Gold
CUS2656,Andrew Bradley,Fly,Country,05/11/2022,Silver
CUS2657,Caitlin Richardson,Region,Contain,24-04-2023,Bronze
CUS2658,Jennifer Peterson,Move,Cost,17-11-2023,Silver
CUS2659,Daniel Marshall,Smile,Sense,2023-11-05,Silver
CUS2660,Stephanie Flores,Break,Training,20/12/2023,Bronze
CUS2661,Jeff Joyce,Front,Shoulder,12/01/2024,Silver
INVALID_73,  Kimberly Molina  ,Table,Project,02-07-2024,Bronze
CUS2663,Wendy Wallace,Nothing,Year,02/04/2024,Silver
CUS2664,Steven Kline,Several,Less,21/03/2024,Bronze
CUS2665,  Kristen Morales  ,Western,Beyond,26-09-2022,Gold
CUS2666,Joseph Burton,Different,Past,12/03/2023,Gold
CUS2667,Marcus Anderson,Should,Decade,09/02/2023,Bronze
CUS2668,Amanda Murphy,Lose,Natural,2022-04-06,Bronze
CUS2669,Tyler Rodriguez,Industry,Small,12/24/2024,Bronze
CUS2670,Tina Nash,Level,Citizen,09/01/2024,Silver
CUS2671,Jonathan Robinson,Cell,Pass,2023-07-02,Silver
CUS2672,Janice Kennedy,Job,Instead,2022-12-26,Bronze
CUS2673,Tracy Herring,Eight,Voice,2022-06-18,Gold
CUS2674,Kelly Perez,Bed,Blood,08/04/2024,Gold
CUS2675,Jessica Gonzalez,Usually,However,2023-10-17,Bronze
CUS2676,John Clarke,Side,Trial,2024-05-01,Silver
CUS2677,Amy Garrett,Indeed,Second,06/23/2023,gold
CUS2678,Dustin Gutierrez,Perhaps,However,2024-05-16,Silver
CUS2679,John Shields,Ground,Almost,2022-07-19,Gold
CUS2680,  Douglas Austin  ,Always,Avoid,2023-11-05,GOLD
CUS2681,Heather Parker,Food,Wait,2024-12-22,Bronze
CUS2682,  Brian Curtis  ,Guess,Eight,03/10/2022,Gold
CUS2683,Chelsea Ross,Husband,Character,24-05-2023,Bronze
CUS2684,  William Mcclain  ,Time,Action,2023-02-22,Silver
CUS2685,Gabrielle Monroe,Toward,World,06-05-2023,Gold
CUS2686,Robert Becker,Evidence,Explain,2023-01-09,Bronze
CUS2687,Maria Brooks,Per,Father,09/14/2023,Bronze
CUS2688,Susan Crawford,Accept,Difference,2024-09-09,Silver
INVALID_20,Lisa Brewer,West,Artist,09/05/2024,Gold
CUS2690,  Mario Todd  ,Project,Should,27/04/2023,Gold
CUS2691,Matthew Villa,Music,Relationship,06-01-2024,Bronze
CUS2692,Maria Romero,Yet,Of,18-10-2022,Gold
CUS2693,  James Douglas  ,Side,He,02/02/2023,Silver
CUS2694,Crystal Miller,Necessary,Week,23/12/2024,Silver
CUS2695,Mary Reynolds,Account,Break,31-05-2022,Silver
CUS2696,Joseph Kemp,Treatment,Number,2023-01-17,Gold
CUS2697,Eduardo Cruz,Culture,Role,10-09-2023,Bronze
CUS2698,Steven Graves,Scene,Know,19/10/2022,Bronze
CUS2699,Krista Holder,Economic,Much,13/09/2023,Gold
CUS2700,  Deborah Jones  ,Fight,On,26-01-2022,Bronze
CUS2701,Veronica Robinson,Space,With,29-07-2024,Gold
CUS2702,Ryan Chavez,Eat,Stand,01/08/2023,Silver
INVALID_69,Erika Barr,Interesting,Leave,05/25/2022,silver
CUS2704,Joshua Duffy,Work,Country,04/05/2022,Gold
CUS2705,Miguel Villegas,Rather,Return,11-02-2024,Silver
CUS2706,Richard Wilson,Future,Perform,22/02/2024,Bronze
CUS2707,Brittany Williams,Force,Worker,17/08/2023,Silver
CUS2708,Joseph Hanson,Value,Painting,03/18/2023,Gold
CUS2709,Robert Martinez,Professor,Turn,08/02/2022,Silver
CUS2710,Ronald Randolph,Heart,Result,2022-10-23,Bronze
CUS2711,Leah Hicks,Force,Father,18/07/2022,Silver
CUS2712,James Hoover,Across,Center,2023-07-12,Bronze
CUS2713,Virginia Rosales,Question,Turn,10/11/2024,Bronze
CUS2714,Patrick Bentley,First,Best,03/01/2024,Silver
CUS2715,Jeremy Miranda,Over,Month,2022-09-29,Bronze
CUS2716,Curtis Stephens,Could,Mrs,11/29/2023,Gold
CUS2717,Teresa Perkins,Ten,Continue,27/12/2024,Silver
CUS2718,Brenda Parker,President,Send,11/06/2022,Silver
CUS2719,Kyle Rodriguez,Wait,President,06/16/2022,BRONZE
CUS2720,Cindy Richard,Free,College,2023-07-28,Bronze
CUS2721,Joanne Williams,Where,Help,10/29/2022,Bronze
CUS2722,Nancy Hayes,Within,Anyone,16-04-2023,Bronze
CUS2723,Matthew Thomas,Month,Necessary,11/08/2024,Gold
CUS2724,Robert Ford,Very,Happy,31/03/2024,Bronze
CUS2725,Stephen Kerr,Hot,Sister,05/14/2022,Bronze
CUS2726,Shelby Wilcox,Rate,Myself,02-06-2022,Bronze
CUS2727,Nancy Carter,Choice,About,14-12-2023,Silver
CUS2728,Deborah Tate,Myself,Also,08/02/2024,Silver
CUS2729,Shelia Jenkins,Future,Dark,01-11-2022,Silver
CUS2730,Melissa Blevins,Generation,Stay,2024-01-26,Gold
CUS2731,Jeremy Gutierrez,Sound,Bit,06/08/2023,Gold
CUS2732,Randy Brown,Vote,Director,28-11-2023,Gold
CUS2733,John House,Her,Everyone,2023-10-15,Gold
CUS2734,Deborah Sanders,Learn,Answer,24/03/2023,Silver
CUS2735,Rachel Chambers,Season,Off,28/03/2024,Bronze
CUS2736,  Amanda Aguilar  ,Then,Edge,2022-03-01,Gold
CUS2737,Mark Evans,Experience,Together,2023-04-30,Silver
INVALID_4,Bernard Wright,Yourself,Or,25/02/2024,bronze
CUS2739,Tracy Velazquez,Truth,Increase,03/08/2024,Silver
CUS2740,Jonathan Ball,Store,Over,2023-10-28,Gold
CUS2741,Suzanne Morton,Hospital,Say,31-07-2023,Silver
CUS2742,Stephanie Baker,Visit,Program,2022-07-31,Gold
CUS2743,Courtney Ellis,Cultural,Cultural,27-05-2024,Bronze
CUS2744,Jose Clark,Spring,Mr,25/05/2023,Bronze
CUS2745,Sandra Padilla,Sign,Everybody,30/12/2022,Gold
CUS2746,  Lisa House  ,Door,Tax,11-02-2023,Silver
CUS2747,Jacob White,Not,Art,2022-06-26,Silver
CUS2748,  Deborah Cruz  ,This,Attorney,19-04-2022,Silver
INVALID_15,Linda Conner,Professor,Happy,2024-03-30,Bronze
CUS2750,Melissa Hanson,Above,Blue,17-05-2022,Bronze
CUS2751,Gregory Alvarez,Name,Difference,2022-06-04,Bronze
CUS2752,Wesley Yates,Poor,Mean,28/02/2023,Bronze
CUS2753,Kiara Charles,His,Structure,12/05/2022,Silver
CUS2754,Adam Johnson,Woman,Bit,11-03-2023,Silver
CUS2755,Kimberly Peck,Have,Natural,23-02-2023,Bronze
CUS0217,Wendy West,Painting,After,01/03/2023,Gold
CUS2757,Mark Alvarez,Seven,Participant,17/06/2024,Bronze
CUS2758,  James Flores  ,Easy,Firm,23-03-2024,Bronze
CUS2759,Michael Brown,Head,Probably,11/03/2024,Bronze
CUS2760,Charles Walker,Not,Drive,09/25/2023,Silver
CUS2761,  Christopher Wiggins  ,Above,Site,10/28/2022,Bronze
CUS2762,  Christine Arnold  ,Right,Great,23/03/2024,Bronze
CUS2763,Samuel Hogan,War,Traditional,04/18/2023,Bronze
CUS2764,Victoria Gomez,Accept,And,28-09-2024,Bronze
CUS2765,John Reyes,Store,High,05/08/2022,Gold
CUS2766,Anthony Hernandez,At,These,17-05-2024,Bronze
CUS2767,Theodore Jackson,All,According,29-11-2024,Bronze
CUS2768,Justin James,Might,Face,2022-10-16,Silver
CUS2769,Thomas Peters,Republican,Key,12/04/2022,GOLD
CUS2770,Patrick Chaney,Several,Newspaper,13-03-2022,Silver
CUS2771,Amy Boone,Where,Onto,09/02/2022,Silver
CUS2772,Robert Boyd,Window,According,08-02-2022,Silver
CUS2773,Melanie Ho,Bed,Director,18-09-2024,Silver
CUS2774,Victoria Santiago,Increase,Remain,05/06/2024,Bronze
CUS2775,Jeffrey Rocha,Candidate,Interview,03/21/2024,Gold
INVALID_74,David Mcknight,Significant,Control,12/01/2022,Silver
CUS2777,  Timothy Gray  ,Look,Then,05/12/2022,Gold
CUS2778,Jennifer Riggs,Pull,Wife,2022-10-28,Gold
CUS2779,Sean Dominguez,Care,Ability,26/01/2022,Silver
CUS2780,Darryl Gallagher,News,Hope,02/06/2022,Bronze
INVALID_77,Ashley Diaz,Always,Bed,09/06/2024,Silver
CUS2782,Leonard Brown,Term,Government,29/10/2023,Silver
CUS2783,Jennifer Sandoval,Effect,Win,11/11/2023,Silver
CUS2784,Ashley Wilson,Method,Say,2023-02-25,Silver
CUS2785,George Charles,Each,Process,04/07/2024,Bronze
CUS2786,Andrea Mcdowell,Rich,Read,09/02/2022,bronze
CUS2787,Jennifer Ramirez,Purpose,Fund,16/10/2023,Silver
CUS2788,Jason Miller,Must,Moment,15-08-2024,Bronze
CUS2789,Adam Harris,Picture,Scientist,29-08-2024,Silver
CUS2790,Raymond Allen,Body,Good,2024-10-25,Gold
CUS2791,Shannon Thomas,Laugh,Ahead,12-12-2024,Gold
CUS2792,Drew Anderson,Federal,Reason,2024-09-16,Bronze
CUS2793,Melissa Miller,Front,Fish,12/23/2024,Silver
CUS2794,  Charles Rose  ,Theory,Trouble,23/07/2024,Bronze
CUS2795,Collin Wyatt,Turn,Behavior,2023-01-09,Gold
CUS2796,Roy White,Box,Another,2023-10-14,GOLD
CUS2797,Lisa Barrett,Degree,Participant,22-01-2024,Bronze
CUS2798,Anthony Hines,Factor,Behind,2024-11-13,Silver
CUS2799,Lauren Duke,Evening,Age,2024-03-28,Silver
CUS2800,Andrew Smith,College,Understand,04/01/2022,Bronze
CUS2801,  Tabitha Miller  ,Organization,Generation,29-10-2023,Bronze
CUS2802,Sheena Henry,Someone,Large,04/03/2023,Bronze
CUS2803,Kaitlin Dixon,Before,Political,04-08-2023,Gold
CUS2804,Lisa Mayo,Determine,Apply,15-09-2023,Gold
CUS2805,William Melton,Soldier,A,27-02-2022,Bronze
CUS2806,  Jason Ellis  ,Environment,Community,2024-05-24,Silver
CUS2807,Sandra Baxter,Although,Concern,30-03-2022,BRONZE
CUS2808,Gregory Mueller,Benefit,Father,30-06-2023,Bronze
CUS2809,Julie Martinez,Quite,Drug,20-12-2022,Silver
CUS2810,  Margaret Holloway  ,Carry,Green,25/07/2024,Bronze
CUS2811,Juan Miller,Despite,Firm,04/05/2022,Silver
CUS1555,Michael Beltran,Purpose,Decide,2022-06-16,Gold
CUS2813,Donald Mccall,Movie,Six,2022-03-07,Bronze
CUS2814,Jacob Werner,Difference,Power,27/01/2022,Bronze
CUS2815,Lisa Carson,Although,Yeah,20-07-2022,Silver
CUS2816,Andrew Ayala,Record,Current,2024-11-27,Silver
CUS2817,Julia Rojas,Health,Drug,02/04/2023,Bronze
CUS2818,Daniel Andrews,Some,Head,2023-08-11,gold
CUS2819,Julian Wilkins,Boy,Affect,30-11-2024,Gold
CUS2820,Brian Johnson,Stay,Best,09/03/2023,Gold
CUS2821,Anthony Johnson,Soldier,Generation,16/09/2024,Silver
CUS2822,Jennifer Rose,Training,Draw,2023-12-25,Bronze
CUS2823,Jennifer Maynard,Sense,Soon,07/06/2023,Silver
CUS2824,Mark Brewer,Section,Face,01/01/2022,Gold
CUS2825,  Autumn Perez  ,Happy,Reality,22-01-2024,Bronze
CUS2826,Clifford Ellison,Might,Subject,03-10-2024,Silver
CUS2827,Audrey Rogers,Enjoy,Time,07-01-2024,Bronze
CUS2828,Kelly Braun,Body,Social,17/12/2024,Bronze
CUS2829,  Justin Walker  ,Hotel,Best,13-04-2022,gold
CUS2830,Christina Williams,Ball,Heart,07-11-2023,Silver
CUS2831,Bobby Lee,Form,Stop,07/02/2024,Silver
CUS0960,Diana Dunn,Kid,Whom,15-06-2022,Gold
CUS2833,Nicole Garcia,Conference,Water,09/07/2023,Bronze
CUS2834,Kristine Meyer,Entire,Chance,07-08-2024,Silver
CUS2835,Mark Oneal,Find,Tough,07/03/2022,BRONZE
CUS2836,Anthony Hernandez,Method,Team,18/01/2022,Gold
CUS2837,Joseph Sanders,Under,Join,31/10/2024,Silver
CUS2838,Debra Jones,Light,Republican,2023-01-20,bronze
CUS2839,Elizabeth Smith,Ability,All,2024-04-19,Silver
INVALID_68,Joshua Payne,Opportunity,Form,06/02/2023,Bronze
CUS2841,  John Cantrell  ,National,Floor,28/09/2023,Gold
CUS2842,Lawrence Morrison,Soldier,Change,25-07-2024,Silver
CUS2843,Michael Martinez,Future,That,2022-02-24,Gold
CUS2844,Anthony Patel,Force,I,2023-01-24,Bronze
CUS2845,Michelle Roberson,National,Yes,26/01/2023,SILVER
CUS2846,Eric Morton,Dinner,Pay,2023-09-03,Silver
CUS2847,  Daniel Warren  ,Probably,Office,19-01-2024,Bronze
CUS2848,Jennifer Kim,Boy,Issue,03/07/2022,Silver
CUS1801,Charles Haynes,Itself,Either,31/03/2022,Silver
CUS2850,Melissa Webb,Rest,Although,2024-04-26,Silver
CUS2851,Mark Humphrey,Risk,Under,04/05/2022,Silver
CUS2852,Joseph Morrison,Recent,Language,07/06/2022,Gold
CUS2853,Anthony Matthews,Including,House,2024-10-22,Bronze
CUS2854,Joshua Lopez,Approach,Myself,27/06/2022,Gold
CUS2855,Timothy Jimenez,Medical,Manager,16-04-2023,Silver
CUS2856,Hannah Nicholson,Theory,Whole,27/06/2024,Bronze
CUS2857,Michael Nunez,Somebody,Life,02-11-2022,Bronze
CUS2858,Christopher Morales,Her,Letter,07/27/2024,Silver
CUS2859,David Holloway,Travel,Federal,04/29/2023,Bronze
CUS1293,Jennifer Watson,Again,Top,2024-03-09,Silver
CUS2861,Amanda Harvey,However,Seek,10/24/2023,Bronze
CUS2862,Ashley Rhodes,Federal,Culture,12/08/2024,Silver
CUS2189,Patricia Holmes,Necessary,Democratic,30/08/2024,Silver
CUS2864,Kerry Byrd,Market,Ok,14-02-2023,Silver
CUS2865,Teresa Wood,Give,Increase,02/03/2023,Gold
CUS2866,Richard Smith,Course,Even,2023-03-29,Silver
CUS2867,Kyle Smith,Maintain,Between,11-02-2023,Bronze
INVALID_87,Erika Anderson,Teacher,Woman,2023-12-26,Bronze
CUS2869,Carrie Turner,Option,Middle,01/31/2024,Gold
CUS2870,  Brenda Williams  ,Blood,School,07/04/2022,SILVER
CUS2871,Kylie Dean,Arm,Moment,2024-05-02,Silver
CUS2872,Stephanie Wong,Medical,Yard,2022-12-22,Bronze
CUS2873,Kimberly Wolfe,Newspaper,Account,2023-07-22,Bronze
CUS2874,Jorge Fernandez,Miss,Friend,12/09/2022,Bronze
CUS1806,Lauren Bradley,Into,Day,2023-10-16,Bronze
CUS2876,Eric Jones,Least,Plan,02/01/2023,Gold
CUS2877,Cindy Webster,Green,Institution,30/05/2024,Gold
CUS2878,  John Stone  ,House,Walk,18-08-2023,Bronze
CUS2879,Jesse Taylor,Woman,Must,09/08/2023,Gold
CUS2880,  Katherine Garcia  ,Law,Take,02/09/2023,gold
CUS2722,Michelle Schwartz,Look,Election,19/05/2022,Bronze
CUS2882,Brittney Lee,Low,Degree,11/04/2023,Bronze
CUS2883,Warren Wade,Anything,News,03/01/2022,Bronze
CUS2884,Cynthia Evans,Should,Seek,2023-07-04,Silver
CUS2885,  Christopher Cook  ,College,Whom,2022-11-05,Silver
CUS2886,Christie Flores,Issue,That,24/08/2023,Bronze
CUS2887,Michael Gutierrez,Ever,Character,2022-08-15,Gold
CUS2888,Brent Jackson,Imagine,Suddenly,03/10/2022,Bronze
CUS2889,Andrew Lee,Outside,Maybe,10-11-2023,silver
CUS1201,Christopher West,Agent,Child,26/01/2022,Gold
CUS2891,Douglas Higgins,Around,Drive,2023-10-21,Gold
CUS2892,Daniel Delgado,Threat,Add,08-12-2022,Gold
CUS2893,William Fowler,Kid,Agree,15/12/2023,Bronze
CUS2894,Theresa Patterson,Into,Civil,15/02/2023,Bronze
CUS2895,Ashley Harmon,General,Long,08/10/2022,Silver
INVALID_66,Martha Pollard,She,Value,2022-08-01,Bronze
CUS2897,Maria Greene,Down,Plan,30-05-2022,silver
CUS2898,Marcus Munoz,Respond,Current,2024-07-05,Gold
CUS2899,Victoria Noble,Themselves,Economy,11/01/2024,Silver
