CustomerID,Name,Age,Gender,City,JoinDate,ExtraColumn
CUS1161,  Patrick Adams  ,Thirty Four,Other,Chennai,11/08/2024,EXTRA_DATA
CUS2339,Hannah Cox,47,female,Chennai,28/06/2024,EXTRA_DATA
CUS2340,  Amy Houston  ,31,Male,Chennai,2024-10-19,EXTRA_DATA
INVALID_40,Lisa Morris,63,male,MUMBAI,06/18/2022,EXTRA_DATA
CUS2342,Elizabeth Barker,51,female,Hyderabad,16-02-2022,EXTRA_DATA
CUS2343,Paul Ramsey,Sixty Five,female,Chennai,07-04-2024,EXTRA_DATA
CUS2344,Vincent Werner,66,Male,Hyderabad,30-03-2024,EXTRA_DATA
CUS2345,Keith Peterson,48,Male,Mumbai,2024-03-21,EXTRA_DATA
CUS2346,Thomas Turner,0,F,Bangalore,20-08-2024,EXTRA_DATA
CUS2347,Adam Bartlett,30,male,Bangalore,15/05/2022,EXTRA_DATA
CUS2348,William Buck,76,FEMALE,Mumbai,12/17/2022,EXTRA_DATA
CUS2349,Chad Ferrell,49,Other,Delhi,10/21/2024,EXTRA_DATA
CUS2350,Anthony Owen,63,MALE,Chennai,2022-05-20,EXTRA_DATA
CUS1297,Melissa Myers,69,F,Chennai,07/01/2022,EXTRA_DATA
CUS2352,Gary Osborne,37,FEMALE,Mumbai,14/11/2024,EXTRA_DATA
CUS0959,  Shawn Love  ,33,M,Hyderabad,16/11/2022,EXTRA_DATA
CUS2354,  Kathryn Washington  ,60,male,Mumbai,2022-11-12,EXTRA_DATA
CUS0223,Charles Liu,35,Female,Mumbai,2024-12-11,EXTRA_DATA
CUS2356,Colin Schultz,22,MALE,Bangalore,06/30/2022,EXTRA_DATA
CUS2357,Randy Foley,75,Male,Hyderabad,22-03-2024,EXTRA_DATA
CUS2358,Emily Mcintosh,56,MALE,Mumbai,30-10-2023,EXTRA_DATA
CUS2359,Jared Jackson,33,F,Hyderabad,17/06/2022,EXTRA_DATA
CUS2360,Robert Wilson,40,MALE,Bangalore,06/23/2023,EXTRA_DATA
CUS2361,Mercedes Blake,32,Male,Delhi,11/18/2024,EXTRA_DATA
CUS2362,Jennifer Figueroa,28,Female,Mumbai,09/15/2022,EXTRA_DATA
CUS2363,Raymond Peterson,59,MALE,Delhi,19/06/2023,EXTRA_DATA
CUS2364,Regina Atkins,70,M,Hyderabad,15/03/2024,EXTRA_DATA
CUS2365,Nicole Cline,73,F,Hyderabad,20/08/2022,EXTRA_DATA
CUS2366,  Denise Burch  ,37,Other,Bangalore,16/03/2023,EXTRA_DATA
CUS2367,  Mark Wilson  ,36,male,Chennai,11/28/2024,EXTRA_DATA
CUS2368,Heather Rodriguez,27,MALE,Mumbai,22/03/2024,EXTRA_DATA
INVALID_64,Deborah Kim,43,Male,Mumbai,26/02/2024,EXTRA_DATA
CUS2370,  Miranda Murray  ,29,M,DELHI,01-02-2023,EXTRA_DATA
CUS2371,Sandra Bradley,68,MALE,Mumbai,09/02/2022,EXTRA_DATA
CUS2372,Sarah Lawson,77,male,Bangalore,2022-08-06,EXTRA_DATA
CUS2373,Robert Martin,26,FEMALE,Delhi,06/28/2022,EXTRA_DATA
CUS2374,Kelly Santos,75,Female,Bangalore,11/11/2022,EXTRA_DATA
CUS2375,Robert Lewis,25,M,Bangalore,20-01-2022,EXTRA_DATA
CUS2376,Mark Greene,33,M,Mumbai,05/14/2023,EXTRA_DATA
CUS2377,Christopher Anderson,24,MALE,Delhi,2022-04-20,EXTRA_DATA
CUS2378,Mary Caldwell,51,female,Chennai,01-09-2022,EXTRA_DATA
CUS2379,Lori Hutchinson,66,m,Hyderabad,2022-02-13,EXTRA_DATA
CUS2380,Brooke Donovan,49,Other,Chennai,05/24/2023,EXTRA_DATA
CUS2381,David Riley,61,m,Bangalore,14/06/2023,EXTRA_DATA
CUS2382,Amanda Griffin,29,MALE,Bangalore,2022-06-20,EXTRA_DATA
CUS2383,Alyssa Nguyen,77,FEMALE,Chennai,28-11-2023,EXTRA_DATA
CUS2384,David Adams,33,FEMALE,Mumbai,04/01/2024,EXTRA_DATA
CUS2385,Gregory Walker,43,M,Chennai,2023-11-20,EXTRA_DATA
CUS2386,Melinda Hughes,55,M,Chennai,03/29/2023,EXTRA_DATA
CUS2387,James Thompson,41,Female,Hyderabad,23/11/2022,EXTRA_DATA
CUS2388,Tabitha Lee,47,Female,Hyderabad,27/06/2023,EXTRA_DATA
CUS2389,Melvin Bray,49,Male,Hyderabad,17-07-2023,EXTRA_DATA
CUS2390,Emily Fernandez,20,Female,Delhi,23-11-2023,EXTRA_DATA
CUS2391,Elizabeth Miller,74,F,Delhi,2023-09-07,EXTRA_DATA
CUS2392,Michelle Allen,78,male,Hyderabad,2022-03-01,EXTRA_DATA
INVALID_81,Kristin Zamora,35,MALE,Mumbai,2022-04-19,EXTRA_DATA
CUS2394,Megan Weiss,0,female,Mumbai,01/02/2023,EXTRA_DATA
CUS2395,Vanessa Young,46,M,Chennai,28/06/2024,EXTRA_DATA
CUS2396,Austin Hughes,72,MALE,Chennai,06/01/2024,EXTRA_DATA
CUS2397,Justin Cook,58,Female,Chennai,04-06-2022,EXTRA_DATA
CUS2398,Christina Edwards,23,Female,Delhi,03/28/2024,EXTRA_DATA
CUS2399,Matthew Brown,64,female,Mumbai,07/09/2023,EXTRA_DATA
CUS2400,Antonio Clarke,37,MALE,Chennai,11/19/2024,EXTRA_DATA
CUS2401,Kyle Taylor,55,m,Chennai,2023-06-12,EXTRA_DATA
CUS2402,Matthew Roberson,72,m,Bangalore,08/01/2023,EXTRA_DATA
CUS2403,Susan Mcdonald,29,m,Delhi,2022-05-18,EXTRA_DATA
CUS2404,Amy Wood,72,M,Bangalore,11-04-2023,EXTRA_DATA
CUS2405,Traci Scott,27,m,Hyderabad,08/10/2024,EXTRA_DATA
CUS2406,Sarah Lyons,31,M,Delhi,11/07/2022,EXTRA_DATA
CUS2407,Jared Ramirez,77,F,Mumbai,20/08/2022,EXTRA_DATA
CUS2408,Matthew Carroll,54,Female,Bangalore,2023-08-05,EXTRA_DATA
CUS2409,Angela Mcneil,28,m,Chennai,06/13/2022,EXTRA_DATA
CUS2410,James Kidd,51,M,Delhi,13/05/2023,EXTRA_DATA
CUS2411,Michael Massey,22,F,Mumbai,09/21/2024,EXTRA_DATA
CUS2412,Monica Lyons,49,Other,Delhi,12/17/2024,EXTRA_DATA
CUS2413,Erik Hamilton,76,Female,Bangalore,2022-08-20,EXTRA_DATA
CUS2414,Tom Foster,0,MALE,delhi,07/17/2024,EXTRA_DATA
INVALID_1,  Alexis Warner  ,66,female,Delhi,15/11/2022,EXTRA_DATA
CUS2416,Jonathan Williams,19,Other,Bangalore,28-10-2023,EXTRA_DATA
CUS2417,  George Acevedo  ,62,Female,Bangalore,04/01/2024,EXTRA_DATA
CUS2418,Deborah Gonzales,47,m,Bangalore,2022-02-15,EXTRA_DATA
CUS2419,James Marquez,53,female,Hyderabad,2024-09-05,EXTRA_DATA
CUS2420,Michelle Wall,66,Female,Hyderabad,11/10/2022,EXTRA_DATA
CUS1218,Nicole Morgan,69,female,Mumbai,2023-05-25,EXTRA_DATA
CUS2422,Michele Flowers,0,M,Chennai,2022-06-26,EXTRA_DATA
CUS2423,Bobby Collins,Thirty Four,female,Delhi,05/01/2023,EXTRA_DATA
CUS2424,  Melissa Williams  ,78,male,chennai,24/07/2022,EXTRA_DATA
CUS2425,  Christopher Booth  ,67,female,Bangalore,25/09/2024,EXTRA_DATA
CUS2426,Barry Dyer,47,Other,Mumbai,2024-10-08,EXTRA_DATA
CUS2427,Jennifer Young,68,MALE,MUMBAI,06/30/2023,EXTRA_DATA
CUS2326,Nicholas Frazier,27,M,Chennai,05/09/2022,EXTRA_DATA
CUS2429,Leah Vargas,53,MALE,Chennai,10/22/2024,EXTRA_DATA
INVALID_38,Mark Douglas,77,FEMALE,CHENNAI,12/27/2022,EXTRA_DATA
CUS2431,  Angela Lawson  ,57,MALE,Mumbai,08/09/2024,EXTRA_DATA
CUS2432,Maria Hogan,0,FEMALE,Hyderabad,05/10/2022,EXTRA_DATA
CUS2433,  Susan Erickson  ,31,FEMALE,Chennai,26-09-2024,EXTRA_DATA
CUS2434,  Andrew Michael  ,34,Other,Delhi,2024-10-23,EXTRA_DATA
CUS2435,  Zachary Curry  ,49,F,Hyderabad,2022-01-04,EXTRA_DATA
CUS2436,Tasha Scott,68,Male,Hyderabad,05-11-2023,EXTRA_DATA
CUS2437,Emily Mercado,60,FEMALE,Mumbai,31-03-2023,EXTRA_DATA
CUS2438,Matthew Brewer,79,M,Delhi,2024-04-14,EXTRA_DATA
CUS2439,Ashley Sherman,42,male,Delhi,06-05-2024,EXTRA_DATA
CUS2440,Morgan Parker,39,m,Hyderabad,09/09/2023,EXTRA_DATA
CUS2441,Eric Francis,52,FEMALE,Hyderabad,23/10/2023,EXTRA_DATA
CUS2442,Jennifer Davis,59,m,Mumbai,04/20/2024,EXTRA_DATA
CUS2443,Rachel Jackson,18,Male,Chennai,17/08/2022,EXTRA_DATA
CUS2444,Linda Patterson,28,Male,Mumbai,06/10/2024,EXTRA_DATA
CUS2445,Stephen Hampton,56,m,Mumbai,12/20/2024,EXTRA_DATA
CUS2446,Stephen Mays,80,female,Hyderabad,2023-06-13,EXTRA_DATA
CUS2447,William Kent,74,MALE,Hyderabad,20/08/2023,EXTRA_DATA
CUS2448,Ashley Shelton,62,FEMALE,Mumbai,04/02/2024,EXTRA_DATA
CUS2449,Ashley Griffin,35,male,HYDERABAD,07/20/2023,EXTRA_DATA
CUS2450,Daniel Huynh,19,FEMALE,Chennai,07/02/2024,EXTRA_DATA
CUS2451,  Terrence Williamson  ,41,Male,Delhi,30/04/2022,EXTRA_DATA
INVALID_39,Paul Cook,79,m,Hyderabad,29-04-2024,EXTRA_DATA
CUS2453,Dennis Smith,40,MALE,Chennai,07/17/2022,EXTRA_DATA
INVALID_73,Monique Simmons,31,female,Chennai,20-02-2024,EXTRA_DATA
CUS2455,Veronica Henderson,32,m,Delhi,05-02-2024,EXTRA_DATA
CUS2456,Audrey Jackson,18,female,Delhi,21/11/2023,EXTRA_DATA
CUS2457,Gavin Kennedy,30,FEMALE,Chennai,09-04-2022,EXTRA_DATA
CUS2458,Joan Gibson,21,Other,Hyderabad,25-11-2024,EXTRA_DATA
CUS2459,Matthew Meyer,48,MALE,Mumbai,20/08/2023,EXTRA_DATA
CUS2460,Steven Rodriguez,34,Other,delhi,03-01-2024,EXTRA_DATA
CUS2461,Matthew Rodriguez,78,m,Hyderabad,2023-09-13,EXTRA_DATA
CUS2462,Nathaniel Scott,53,Other,Chennai,04/14/2022,EXTRA_DATA
CUS2463,Tara Navarro,62,m,Bangalore,07/25/2024,EXTRA_DATA
CUS2464,Christopher Barber,41,M,Bangalore,17-11-2022,EXTRA_DATA
CUS2465,Taylor Shepard,78,FEMALE,Delhi,25-04-2022,EXTRA_DATA
CUS2466,Angel Rodriguez,78,M,Bangalore,21-09-2022,EXTRA_DATA
CUS2467,Kimberly Zamora,63,female,Bangalore,08/10/2023,EXTRA_DATA
CUS2468,Amy Suarez,63,female,Chennai,28/05/2024,EXTRA_DATA
CUS2469,Kathy Moran,44,male,Mumbai,10/03/2024,EXTRA_DATA
CUS2470,Sarah Barron,52,Female,Hyderabad,04/10/2024,EXTRA_DATA
CUS2471,Kevin Delgado,60,FEMALE,Chennai,07/09/2024,EXTRA_DATA
CUS2472,Thomas Gardner,23,male,Mumbai,12/26/2022,EXTRA_DATA
CUS2473,Natalie White,27,MALE,Chennai,12-11-2023,EXTRA_DATA
CUS2474,Christopher Blevins,49,Other,Mumbai,22-07-2023,EXTRA_DATA
CUS2475,Andrew Moore,40,male,Mumbai,10/24/2024,EXTRA_DATA
CUS2476,Thomas Lee,48,m,Delhi,2024-12-14,EXTRA_DATA
CUS2477,  Ashley Patel  ,26,m,bangalore,03/11/2024,EXTRA_DATA
CUS2478,Alyssa Mason,150,F,Delhi,09/21/2024,EXTRA_DATA
CUS2479,Scott Graham,54,F,mumbai,25/08/2023,EXTRA_DATA
CUS2480,Kelly Ford,73,F,mumbai,02-08-2024,EXTRA_DATA
CUS2481,Jorge Mitchell,69,FEMALE,Mumbai,20-01-2022,EXTRA_DATA
CUS1342,Justin Warren,65,Other,Chennai,03/06/2024,EXTRA_DATA
CUS2483,Tina George,Twenty,F,mumbai,05/24/2023,EXTRA_DATA
CUS2484,Robin Charles,76,female,Mumbai,07/26/2022,EXTRA_DATA
CUS2485,  Julie Craig  ,74,Male,Hyderabad,06/04/2023,EXTRA_DATA
CUS2486,  Sydney Kidd  ,28,FEMALE,delhi,2022-10-23,EXTRA_DATA
CUS2487,Brent Kelly,57,M,Delhi,08-09-2023,EXTRA_DATA
INVALID_84,William Davis,79,m,Mumbai,06/10/2024,EXTRA_DATA
CUS2489,Tammy Adkins,57,MALE,Delhi,02/24/2022,EXTRA_DATA
CUS2490,Ann Sanchez,77,F,Delhi,2022-10-11,EXTRA_DATA
CUS2491,Kristin Boyd,54,FEMALE,Bangalore,2023-03-29,EXTRA_DATA
CUS2492,Karen Delgado,35,Other,Bangalore,2023-12-20,EXTRA_DATA
CUS2493,  James Barry  ,49,FEMALE,Bangalore,16-05-2022,EXTRA_DATA
CUS2494,Nicholas Garcia,66,MALE,Chennai,21-08-2022,EXTRA_DATA
CUS2495,Melody Wilson,39,Male,Chennai,03-05-2024,EXTRA_DATA
CUS2496,Mark Shaw,76,male,Chennai,10-04-2024,EXTRA_DATA
INVALID_27,  Stephen Lewis  ,69,F,CHENNAI,17/07/2023,EXTRA_DATA
CUS2498,George Walker,65,male,Mumbai,14-10-2022,EXTRA_DATA
CUS2499,Andrea Fletcher,59,Other,Chennai,05/06/2023,EXTRA_DATA
CUS2500,Blake Ramos,75,Female,Hyderabad,10/13/2024,EXTRA_DATA
CUS2501,Danny Jones,70,MALE,Bangalore,05/10/2023,EXTRA_DATA
CUS2502,Bailey Campbell,Twenty,MALE,Delhi,13-07-2023,EXTRA_DATA
CUS2503,  Jennifer Rosales  ,77,FEMALE,Hyderabad,05/02/2023,EXTRA_DATA
CUS2504,Terri Barnett,26,F,Delhi,10/28/2023,EXTRA_DATA
CUS2505,Nicole Martin,49,M,Delhi,2022-08-05,EXTRA_DATA
CUS2506,Dustin Gibson,29,Female,HYDERABAD,2023-03-18,EXTRA_DATA
CUS2507,Brian Beard,32,FEMALE,Mumbai,2022-01-05,EXTRA_DATA
CUS2508,Joseph Hernandez,76,male,Delhi,17-02-2023,EXTRA_DATA
CUS2509,Ronald Thompson,51,male,Chennai,20-01-2022,EXTRA_DATA
INVALID_84,Julia Hawkins,22,male,delhi,08-09-2024,EXTRA_DATA
CUS2511,  Brooke Robertson  ,40,M,Delhi,03/29/2024,EXTRA_DATA
CUS2512,Gabriel Schultz,38,Female,Delhi,04/06/2023,EXTRA_DATA
CUS2513,Lauren Johnson,22,MALE,Delhi,04-12-2023,EXTRA_DATA
CUS2514,Rita Maldonado,41,F,Mumbai,05/31/2024,EXTRA_DATA
CUS2515,Sarah Allen,40,m,Bangalore,17-01-2023,EXTRA_DATA
CUS2516,Eric Vang,71,m,Bangalore,26/04/2023,EXTRA_DATA
CUS2517,Angela Thompson,44,F,Delhi,2023-07-15,EXTRA_DATA
CUS2518,Jason Kemp,18,Other,Chennai,03/14/2024,EXTRA_DATA
CUS2519,Julie Martin,73,M,Bangalore,04/23/2024,EXTRA_DATA
CUS2520,Theresa Brown,42,Female,Hyderabad,2022-09-07,EXTRA_DATA
CUS2521,Amanda Collins,28,F,Hyderabad,2023-07-14,EXTRA_DATA
CUS2522,Hunter Young,0,Female,Bangalore,2023-12-03,EXTRA_DATA
CUS2523,  Gary Jordan  ,42,male,Bangalore,11/10/2023,EXTRA_DATA
CUS2524,Jerry Jones,52,male,Bangalore,2023-04-29,EXTRA_DATA
CUS2525,Larry Marshall,46,m,Hyderabad,20/08/2023,EXTRA_DATA
CUS2526,Chris Schultz,29,Female,Bangalore,2022-03-31,EXTRA_DATA
CUS2527,Paul Jensen,60,FEMALE,Chennai,06/27/2023,EXTRA_DATA
CUS2528,Autumn Martinez,56,M,Hyderabad,16-11-2023,EXTRA_DATA
CUS2529,Natalie Daniels,20,Female,Bangalore,2022-10-22,EXTRA_DATA
INVALID_69,Leah Bauer,61,Male,Bangalore,29-09-2022,EXTRA_DATA
CUS2531,Anthony Walker,45,F,Hyderabad,18-03-2022,EXTRA_DATA
CUS2532,John Mathews,50,MALE,Delhi,10/13/2024,EXTRA_DATA
CUS2533,Anne Robertson,30,M,Bangalore,16/03/2022,EXTRA_DATA
CUS2534,Darryl Thompson,Twenty,Female,Chennai,18-06-2024,EXTRA_DATA
CUS2535,Charles Mccall,61,Female,Mumbai,2023-12-18,EXTRA_DATA
CUS2536,Brandi Thompson,26,female,Chennai,20/12/2023,EXTRA_DATA
CUS2537,Alexander Romero,68,FEMALE,Bangalore,2024-09-24,EXTRA_DATA
CUS2538,Jamie Beasley,24,Other,Hyderabad,12/30/2023,EXTRA_DATA
CUS2539,Steven Gonzalez,39,M,Hyderabad,24/03/2022,EXTRA_DATA
CUS2540,  Shelley Houston  ,45,male,Hyderabad,2022-11-30,EXTRA_DATA
CUS2541,Tony Murphy,54,M,mumbai,05/25/2023,EXTRA_DATA
CUS2542,Jennifer Price,64,M,Bangalore,2024-02-25,EXTRA_DATA
CUS2543,Tracy Thomas,26,MALE,Delhi,26-08-2022,EXTRA_DATA
CUS2544,Colin Baker,67,m,Delhi,11/17/2023,EXTRA_DATA
CUS2545,Rebecca Moran,23,MALE,Hyderabad,15/09/2024,EXTRA_DATA
CUS2546,Jennifer Schneider,18,female,Bangalore,2024-03-18,EXTRA_DATA
CUS2547,  Chase Mcclure  ,73,Other,Delhi,15-06-2023,EXTRA_DATA
CUS2548,Patrick Ferrell,33,FEMALE,Mumbai,26/07/2023,EXTRA_DATA
CUS2549,Reginald Waller,19,MALE,Chennai,08/30/2024,EXTRA_DATA
CUS2340,Allen Grimes,0,male,Hyderabad,16/02/2024,EXTRA_DATA
CUS2551,Jon Young,74,Female,Chennai,02/12/2024,EXTRA_DATA
CUS2552,Sheila Evans,69,M,Mumbai,05/06/2022,EXTRA_DATA
CUS2553,Michael Gates,36,F,Mumbai,04/06/2022,EXTRA_DATA
CUS2554,Mary Stanton,47,MALE,Hyderabad,11/07/2022,EXTRA_DATA
CUS2555,Jessica Mitchell,66,Other,Bangalore,03/05/2024,EXTRA_DATA
CUS2556,Kimberly Ward,76,F,Hyderabad,01/12/2023,EXTRA_DATA
CUS2557,  Anne Butler  ,72,MALE,Delhi,13-01-2023,EXTRA_DATA
CUS2558,Nicole Brown,70,m,delhi,22-11-2022,EXTRA_DATA
CUS2559,Andrew Johnson,49,m,Hyderabad,06/14/2024,EXTRA_DATA
CUS2560,  Denise Harris  ,36,female,Bangalore,11/02/2024,EXTRA_DATA
CUS2561,  Anthony Riley  ,20,F,Delhi,06/05/2024,EXTRA_DATA
CUS2562,Joseph Wilson,76,FEMALE,Hyderabad,01/12/2023,EXTRA_DATA
CUS2563,Linda Powell,63,male,Mumbai,01/30/2023,EXTRA_DATA
CUS2564,  Joseph Gray  ,Sixty Five,female,Hyderabad,08/10/2022,EXTRA_DATA
CUS2565,Samuel Murray,25,M,Hyderabad,09/23/2024,EXTRA_DATA
CUS2566,Victoria Brock,62,Male,Mumbai,10-10-2023,EXTRA_DATA
CUS2567,Amber Burke,21,female,Chennai,07-08-2023,EXTRA_DATA
CUS2568,Mary Graham,52,female,Chennai,2023-05-06,EXTRA_DATA
CUS2569,Michael Hammond,23,Other,Chennai,2023-10-26,EXTRA_DATA
CUS2570,  Marcus Miller  ,21,MALE,Chennai,03/23/2024,EXTRA_DATA
CUS2571,Joseph Doyle,43,m,MUMBAI,2024-02-22,EXTRA_DATA
CUS2572,Amanda Jackson,70,FEMALE,BANGALORE,02/11/2022,EXTRA_DATA
CUS1125,Steven Singh,20,F,Hyderabad,01/11/2022,EXTRA_DATA
CUS2574,  Carlos Gordon  ,31,Male,Mumbai,03/29/2023,EXTRA_DATA
CUS2575,Deanna Ward,35,FEMALE,Mumbai,07/27/2024,EXTRA_DATA
CUS2576,Sheila Ryan,32,female,Chennai,09/08/2023,EXTRA_DATA
CUS2577,Thomas Diaz,49,FEMALE,Mumbai,09/28/2022,EXTRA_DATA
CUS2578,  John Davis  ,67,Other,Mumbai,2022-10-02,EXTRA_DATA
CUS2579,Dylan Lewis,55,Other,Hyderabad,19-10-2022,EXTRA_DATA
CUS2580,Shawn Jordan,51,Other,Delhi,09/02/2022,EXTRA_DATA
CUS2581,  Brandon Gardner  ,36,Male,Mumbai,20/03/2022,EXTRA_DATA
CUS2582,Kristina Barron,39,FEMALE,Delhi,17-07-2022,EXTRA_DATA
CUS2583,David Jones,79,male,Delhi,13/12/2024,EXTRA_DATA
CUS2584,Robert Wiley,-5,Female,Bangalore,25-01-2024,EXTRA_DATA
CUS2585,Jeremy Smith,33,FEMALE,Mumbai,2023-11-22,EXTRA_DATA
CUS2586,Christopher Thomas,62,m,delhi,02/06/2022,EXTRA_DATA
CUS2587,Kimberly Hill,73,M,Delhi,2024-03-29,EXTRA_DATA
CUS2588,Dana Holland,26,MALE,Delhi,28-01-2024,EXTRA_DATA
CUS2589,Christopher Lopez,20,male,Bangalore,14-02-2024,EXTRA_DATA
CUS2590,Benjamin Huber,50,Male,Bangalore,2022-11-30,EXTRA_DATA
CUS2591,Jodi Ward,36,FEMALE,Hyderabad,09/04/2023,EXTRA_DATA
CUS2592,Kim Charles,51,MALE,Bangalore,2024-03-23,EXTRA_DATA
CUS2593,Christopher Austin,52,FEMALE,Hyderabad,08/09/2022,EXTRA_DATA
CUS2594,Tracey Morton,19,m,Delhi,13/07/2024,EXTRA_DATA
CUS2595,Jennifer Smith,45,M,Chennai,31-08-2022,EXTRA_DATA
CUS2596,James Williams,26,M,Bangalore,2023-06-17,EXTRA_DATA
CUS2597,Andrew Dickson,25,M,Hyderabad,11/19/2024,EXTRA_DATA
CUS2598,Jeffrey George,47,female,Hyderabad,2023-03-22,EXTRA_DATA
INVALID_9,Derek Bowers,23,M,Mumbai,2024-07-06,EXTRA_DATA
CUS2600,Tyler Jennings,29,F,Delhi,28-06-2022,EXTRA_DATA
CUS2601,Katie Sullivan,33,female,Mumbai,25-12-2022,EXTRA_DATA
CUS2602,Alexa Hanson,-5,m,Mumbai,06/25/2023,EXTRA_DATA
CUS2603,William Walsh,42,FEMALE,Bangalore,05/10/2023,EXTRA_DATA
CUS2604,Suzanne Brown,74,female,Delhi,29/10/2024,EXTRA_DATA
CUS2605,Lindsey Hogan,79,MALE,Mumbai,2024-05-09,EXTRA_DATA
CUS2606,Cynthia Jones,42,Other,Hyderabad,13-02-2023,EXTRA_DATA
CUS2607,Peter Graves,66,male,Mumbai,2023-10-03,EXTRA_DATA
INVALID_15,Joseph Gonzalez,50,FEMALE,Hyderabad,01/11/2022,EXTRA_DATA
CUS2609,Jacqueline Pearson,39,FEMALE,Hyderabad,09/24/2023,EXTRA_DATA
CUS2610,Madeline Gibson,36,Male,Hyderabad,2023-09-12,EXTRA_DATA
CUS2611,  Kurt Griffin  ,23,female,Mumbai,2023-01-22,EXTRA_DATA
CUS2612,Edward Green,68,FEMALE,Mumbai,07/29/2024,EXTRA_DATA
CUS2613,  Helen Camacho  ,51,male,Hyderabad,09/12/2024,EXTRA_DATA
CUS2614,Jeffery Dunlap,35,Female,Mumbai,23/09/2024,EXTRA_DATA
CUS2615,Alexander Ellis,29,female,Bangalore,04-03-2024,EXTRA_DATA
CUS2616,Ernest Hernandez,71,Male,Hyderabad,2024-04-16,EXTRA_DATA
CUS2617,Jason Smith,35,MALE,Bangalore,03-09-2024,EXTRA_DATA
CUS2618,Jay Peterson,64,Male,DELHI,01-01-2022,EXTRA_DATA
CUS2619,Marcus Clark,52,Other,Mumbai,02/28/2023,EXTRA_DATA
CUS2620,  Gina Goodman  ,Thirty Four,MALE,Hyderabad,12-05-2023,EXTRA_DATA
CUS2621,Hannah Turner,35,Other,Mumbai,03/01/2023,EXTRA_DATA
CUS2622,Caroline Hernandez,59,female,Delhi,31-12-2022,EXTRA_DATA
CUS2623,Marcus Campos,43,male,Mumbai,02/20/2024,EXTRA_DATA
CUS2624,Brenda Smith,67,female,CHENNAI,15-12-2023,EXTRA_DATA
CUS2625,Richard Murphy,64,F,Chennai,01-05-2023,EXTRA_DATA
CUS2626,Brenda Dyer,50,Female,Chennai,2022-09-21,EXTRA_DATA
CUS2627,Kristin Wu,72,male,Mumbai,2022-11-12,EXTRA_DATA
CUS2628,Heather English,78,m,Bangalore,13/02/2024,EXTRA_DATA
CUS2629,Donna Fitzgerald,74,male,Mumbai,10/13/2023,EXTRA_DATA
CUS2630,Sandra Martin,32,male,Hyderabad,04-02-2022,EXTRA_DATA
CUS2631,Joseph Brown,20,Other,Chennai,06/23/2022,EXTRA_DATA
CUS2632,Cole Gutierrez,45,m,Mumbai,29-04-2023,EXTRA_DATA
CUS2633,Sherry Matthews,27,F,Bangalore,28/01/2023,EXTRA_DATA
CUS2634,David White,65,FEMALE,Delhi,05/16/2024,EXTRA_DATA
CUS2635,Hayden Watkins,79,m,MUMBAI,22-10-2022,EXTRA_DATA
CUS2636,  April Baker  ,63,FEMALE,Hyderabad,08/03/2024,EXTRA_DATA
CUS1617,Sherri Wilson,31,Male,Chennai,06-08-2022,EXTRA_DATA
CUS2638,Reginald Taylor,37,male,Chennai,30/07/2024,EXTRA_DATA
CUS2639,Kelly Johnson,54,FEMALE,Bangalore,08/09/2023,EXTRA_DATA
CUS2640,Perry Holmes,77,M,Delhi,04/16/2022,EXTRA_DATA
CUS2641,Heather Peterson,35,FEMALE,Hyderabad,21/08/2022,EXTRA_DATA
CUS2642,Mark Valdez,40,M,Chennai,21-09-2022,EXTRA_DATA
CUS2643,Mary Montoya,45,male,Chennai,09/02/2023,EXTRA_DATA
CUS2376,Maria Pham,72,FEMALE,Chennai,2022-07-07,EXTRA_DATA
CUS2645,John Rivera,20,Other,Mumbai,2024-01-14,EXTRA_DATA
CUS2646,Tracy Wood,70,Other,Chennai,05-11-2022,EXTRA_DATA
CUS2647,Karen Cameron,45,M,Hyderabad,2023-03-22,EXTRA_DATA
CUS2648,Kirk Webster,33,female,Chennai,26-05-2022,EXTRA_DATA
CUS2649,Joshua James,61,F,Delhi,02/09/2022,EXTRA_DATA
CUS2650,Joshua Scott,61,FEMALE,Bangalore,28-04-2022,EXTRA_DATA
CUS2651,Jennifer Rich,63,male,Chennai,10/05/2022,EXTRA_DATA
CUS2652,Christine Ellis,54,Other,Delhi,02-08-2023,EXTRA_DATA
CUS2653,Gene Cruz,70,m,Mumbai,12/08/2023,EXTRA_DATA
CUS2654,Timothy Brewer,74,FEMALE,Bangalore,04/01/2024,EXTRA_DATA
CUS2655,Timothy Bass,56,M,Chennai,19/02/2024,EXTRA_DATA
CUS2656,Lisa Cunningham,60,m,Chennai,02/19/2024,EXTRA_DATA
CUS2657,Melanie Richards,60,F,Hyderabad,12/18/2023,EXTRA_DATA
CUS2658,Amanda Collins,49,Other,Delhi,10/23/2024,EXTRA_DATA
CUS2659,Wanda Hardin,19,MALE,chennai,23/03/2022,EXTRA_DATA
CUS2660,  Brian Oneal  ,79,Other,Chennai,13-12-2022,EXTRA_DATA
CUS2661,Ricky Mason,28,female,Hyderabad,2024-09-06,EXTRA_DATA
CUS2662,Sabrina Brooks,33,FEMALE,BANGALORE,04/01/2022,EXTRA_DATA
CUS2663,Misty Munoz,75,female,Hyderabad,2022-10-15,EXTRA_DATA
CUS2664,Luis Ayers,71,m,Hyderabad,2023-01-22,EXTRA_DATA
CUS2665,Catherine Mcguire,37,FEMALE,Hyderabad,2023-04-04,EXTRA_DATA
